Cohort ID	Likelihood Weights	Mortality Prob
230	5.41043155071e-113	0.141976053163
231	2.8865990458e-21	0.159269363204
232	2.70366028662e-35	0.20972071823
233	1.17828021536e-106	0.107143770347
234	9.61805440436e-10	0.148050704524
235	8.17082119499e-32	0.169822061529
236	2.91450346425e-60	0.0531066551102
237	3.60502450298e-17	0.168696281639
238	3.07559305836e-39	0.136735269798
239	4.05129142e-18	0.211472105777
240	6.08515900012e-106	0.113048960619
241	2.10536989256e-09	0.228577741705
242	3.80298241322e-125	0.165571443057
243	2.95325213256e-63	0.0868020403255
244	0.017169614742	0.207585846765
245	7.47247486371e-104	0.172406235409
246	2.13528164294e-53	0.0607818544148
247	1.51964269262e-16	0.134038736
248	4.37320496225e-20	0.185813767313
249	1.40345082628e-75	0.233720355596
250	5.33086321777e-146	0.0500804049783
251	3.39558051828e-23	0.245351829806
252	5.13555687973e-156	0.125316062949
253	1.17556803527e-14	0.244756707672
254	2.47675495493e-155	0.170943220195
255	2.23825767032e-47	0.215769161596
256	1.14014236566e-102	0.164942300942
257	2.13921020863e-53	0.175615239661
258	4.51579196319e-56	0.107115256339
259	0.00352037513765	0.167366668131
260	6.13111378606e-52	0.200004352741
261	2.48645662228e-94	0.221662767286
262	2.04568730388e-107	0.201016437694
263	4.40762570684e-90	0.189611449689
264	1.39423108021e-74	0.222895886011
265	3.49209399466e-117	0.114536199367
266	2.26147421057e-11	0.184157758158
267	7.31477116662e-58	0.140174787283
268	2.49288248714e-24	0.126420550406
269	2.34409509165e-18	0.132162269984
270	1.01688307985e-23	0.130295916694
271	2.649639627e-24	0.113476789192
272	2.33539965483e-07	0.174383873584
273	2.75743996372e-53	0.136049454164
274	1.83978519319e-23	0.244760415585
275	1.87463122896e-163	0.185560178287
276	7.40592864878e-70	0.0897139776854
277	0.000757969723568	0.13534020187
278	2.08280341035e-23	0.118669247955
279	2.8613956985e-15	0.209527760792
280	3.58481245146e-91	0.225999657713
281	5.23005091772e-133	0.230768391165
282	1.33236990112e-124	0.182543962475
283	2.03244188898e-82	0.104041652406
284	1.08117568509e-05	0.100473340301
285	0.00110837094651	0.220979588539
286	7.17615292479e-115	0.155542929262
287	8.33176727776e-37	0.210432216801
288	5.611992458e-115	0.164497703438
289	2.66046606316e-54	0.196628505058
290	4.5092838192e-80	0.153802325493
291	6.58343353927e-41	0.2041767821
292	5.53556848372e-104	0.163771598141
293	2.38706238054e-47	0.143141975718
294	3.39943809816e-32	0.118537781591
295	3.74687900678e-11	0.0636418696833
296	2.43925176146e-05	0.125584835866
297	7.1884536753e-13	0.0659252155397
298	0.000309417227974	0.246563422746
299	1.30056365106e-173	0.0863225702662
300	0.00495253640856	0.212371739544
301	2.02337554848e-118	0.224992328991
302	2.89123819345e-112	0.187682650477
303	2.40548296703e-70	0.163898882549
304	6.57924333859e-47	0.0821942873631
305	0.00902361649157	0.143376004553
306	1.73405973575e-33	0.119034410231
307	1.50981911161e-09	0.0950079915628
308	0.00239314739491	0.168502373753
309	3.04163525755e-59	0.11245396754
310	3.64052583907e-11	0.233261110694
311	1.99406537698e-138	0.23192710499
312	1.38320157063e-111	0.101423658756
313	0.000289202352467	0.0721782601488
314	2.40456752983e-05	0.0885925464038
315	0.0154356912293	0.149916834136
316	3.98121932189e-30	0.195717133595
317	3.52962907455e-88	0.0916388876818
318	0.000237435027234	0.0996067116754
319	0.00130938912724	0.220334374987
320	1.35182725207e-108	0.133169743654
321	2.04481997815e-19	0.173337013431
322	1.28752303348e-45	0.0967332278479
323	0.00695720343994	0.0703934518852
324	1.78649342091e-05	0.153171403394
325	1.14539746619e-36	0.14542819741
326	1.00473533245e-39	0.0805343288186
327	0.0173186784886	0.174361246348
328	3.74611081024e-54	0.158802023763
329	8.36110720944e-54	0.180827469394
330	2.98901651323e-69	0.0789091080249
331	0.00547724456085	0.200305563427
332	2.97997808207e-78	0.09440982796
333	0.0113553626163	0.153870364873
334	7.68926134446e-29	0.207059205644
335	8.21296020678e-97	0.0544660855984
336	3.78399794831e-17	0.114872491945
337	1.3475245602e-16	0.22458447528
338	1.61093154619e-118	0.21894192152
339	1.53585090536e-92	0.157688118519
340	2.89039314861e-43	0.223321654833
341	2.62156703882e-119	0.239961198271
342	1.50359091562e-143	0.215281399526
343	1.0540348428e-87	0.220823088767
344	3.7893110176e-110	0.0697486803641
345	0.000128298620957	0.180260866468
346	1.41175946802e-62	0.190703397631
347	1.21612127208e-75	0.172048162529
348	1.49291051881e-56	0.209923052347
349	8.07418788902e-89	0.0569142439743
350	4.6816045419e-22	0.204047746911
351	8.06335453452e-87	0.196345720148
352	4.02752625231e-75	0.10193967866
353	0.00173174895985	0.101413859764
354	6.71359168768e-06	0.176460663486
355	5.39428298802e-56	0.119059492318
356	6.28493701068e-12	0.209317735601
357	3.66602907669e-91	0.139229246401
358	1.56869574086e-15	0.206549882957
359	1.30950474211e-106	0.248094356725
360	4.3690325683e-171	0.110049667907
361	5.82229134867e-12	0.0786011656516
362	0.00741996428066	0.23026168727
363	1.38436665211e-126	0.158311875777
364	4.75627893927e-49	0.244948074171
365	1.51161697976e-154	0.17732088
366	2.30478224931e-60	0.248782604922
367	2.47601449312e-156	0.159214160829
368	2.01607052252e-39	0.155285186781
369	7.44851355983e-38	0.0770855806144
370	0.00105633676221	0.121141034197
371	1.45453465739e-10	0.0552437134593
372	7.24882690391e-18	0.0820790359039
373	0.0167877602377	0.199127438541
374	2.79099083034e-89	0.0560799379858
375	9.75642665172e-15	0.123308619449
376	1.44593988238e-19	0.222469250568
377	3.14485905318e-114	0.188535543501
378	2.83480837959e-68	0.188188428413
379	3.36909351761e-66	0.0877273601911
380	0.0160039326927	0.13838085615
381	2.83404201026e-22	0.166315481469
382	1.55279265243e-48	0.247950341533
383	1.28710829091e-142	0.0907812450466
384	0.0141905437089	0.0995465803525
385	0.000792161571887	0.102434616755
386	0.000788581883393	0.20003448266
387	1.66824902612e-87	0.141395065487
388	1.76167476339e-23	0.0613858876822
389	1.77210218513e-10	0.151703248122
390	1.94745685252e-32	0.0923920329287
391	0.0136439332557	0.209720848952
392	1.02242411116e-96	0.109466276301
393	1.07432930296e-05	0.0555212023909
394	1.47605865197e-07	0.168686489893
395	1.12537291553e-53	0.218768085786
396	2.05470467275e-109	0.126203224812
397	9.13826414566e-16	0.199971662145
398	2.31040050558e-86	0.152228295659
399	3.73032283725e-37	0.158190360992
400	3.92126210721e-51	0.241886864212
401	2.98883708474e-125	0.2107921783
402	3.4672425363e-110	0.0564646133247
403	1.91321241794e-14	0.191877450246
404	5.03055866504e-81	0.143000296313
405	9.83189288415e-27	0.239509788279
406	2.48660573026e-131	0.0942865468647
407	0.00198817095702	0.103414403937
408	0.0137421648705	0.0662947929755
409	0.00318033521768	0.135723765733
410	4.57675732289e-18	0.0718037528038
411	0.00672244359869	0.176757352122
412	4.66340812016e-65	0.210592647475
413	1.20252719656e-90	0.189360099224
414	1.12001153218e-80	0.203242276215
415	7.17699161995e-86	0.118490823969
416	1.87658917299e-16	0.219170296606
417	2.88818653906e-105	0.135753755
418	6.10474343804e-25	0.214801974082
419	2.60222923269e-107	0.175299231725
420	8.17329058526e-61	0.078684609734
421	0.000255314559519	0.065677379971
422	9.65153027094e-11	0.0536665285826
423	8.8941228519e-24	0.0633449995279
424	4.03418319183e-05	0.141716762742
425	5.85739189785e-24	0.0726683845535
426	7.44731167126e-06	0.0555566697697
427	7.77894055377e-15	0.200972296278
428	2.18414577969e-95	0.128970096092
429	5.46057146187e-21	0.199387699122
430	2.30891753479e-89	0.140480965349
431	2.99053584563e-29	0.1400173494
432	6.89621575162e-29	0.145614501344
433	8.69268094551e-26	0.144800785312
434	1.93137354475e-23	0.210632668423
435	2.76226537318e-103	0.130478503972
436	2.87989258423e-10	0.230937232069
437	6.63517799321e-123	0.0574122095908
438	2.01663729554e-22	0.204774868544
439	2.84732249034e-97	0.0751282762275
440	2.0906394993e-08	0.173702713382
441	1.45368084478e-62	0.052072852267
442	1.20001402555e-23	0.157725456515
443	7.42387150428e-39	0.0506035913239
444	7.76158231705e-19	0.240238757098
445	7.39546226454e-136	0.231080406741
446	1.96864422413e-135	0.209193388388
447	2.03768648489e-94	0.233054863983
448	1.90632305951e-131	0.0791116462317
449	0.000129215566418	0.0815460139741
450	0.0036250202877	0.0875263345805
451	0.00884296224947	0.17449918046
452	6.97330955233e-57	0.231161899202
453	2.48890014408e-135	0.247991035672
454	1.12771776491e-154	0.192224491753
455	1.75090699035e-72	0.196360081828
456	1.16760298672e-80	0.231858640909
457	8.55672159453e-124	0.130174746474
458	9.86281480802e-21	0.099970136045
459	0.00237574759271	0.0846860341574
460	0.0160054411691	0.0738914100667
461	0.000191576779908	0.212522117607
462	1.43889305795e-126	0.0793584746834
463	0.0169335714049	0.102859496545
464	3.27028402551e-05	0.213817835727
465	6.33043651526e-108	0.112117450359
466	1.13220101968e-07	0.246483489859
467	2.18640761422e-163	0.10332774043
468	7.73453108796e-07	0.156730668994
469	1.93839759002e-37	0.112893402237
470	1.65699022441e-07	0.232154566235
471	4.92853942196e-140	0.12331132877
472	7.13822201136e-15	0.136718465455
473	2.10126285181e-20	0.152458538456
474	2.71080690773e-35	0.237777295474
475	2.0381781787e-143	0.0561898012542
476	2.61209130557e-12	0.193375732726
477	7.72823520853e-87	0.228203790858
478	3.22609684806e-132	0.0554574447035
479	3.92575369579e-17	0.154410249451
480	3.07528310453e-39	0.115197962354
481	2.28467245162e-18	0.221897864173
482	1.61091624227e-113	0.161703310185
483	2.57865544353e-41	0.188045573633
484	3.50240835869e-63	0.14057069999
485	1.54733951022e-30	0.175661807504
486	3.74072988406e-66	0.108019370337
487	3.12446981701e-07	0.0518697155933
488	4.32656403733e-15	0.165351186997
489	2.51133280617e-52	0.112288842826
490	1.98335987334e-10	0.1534535197
491	2.81237374568e-35	0.233281170611
492	4.38208030655e-145	0.1352949577
493	1.17962393364e-22	0.0994792073205
494	0.000445089537654	0.124258752256
495	4.36723079738e-12	0.236372223327
496	1.98989686564e-134	0.237373676262
497	2.50444553865e-150	0.218865989713
498	5.39286178507e-113	0.234041302861
499	7.55365661832e-127	0.0955800579903
500	0.00498949851002	0.0674964419107
501	7.16772457123e-06	0.0954619472569
502	0.00181816465502	0.112875323223
503	1.58998516405e-06	0.0849531752713
504	0.0143925439093	0.171418832394
505	1.76074658118e-48	0.132717283
506	2.52837339788e-24	0.213270302365
507	2.30373925859e-99	0.0870260796538
508	0.0137364756899	0.190375305951
509	4.55749057704e-64	0.0980711249698
510	3.59578485477e-06	0.164843817768
511	3.53468015587e-54	0.119797519444
512	2.44517425257e-13	0.0613928798966
513	6.92291949914e-13	0.0957627341921
514	0.0108660064347	0.182820511071
515	1.38542370304e-63	0.149450018672
516	4.08973418069e-26	0.153803196815
517	2.98725216236e-50	0.0849440300218
518	0.00986694156746	0.164143170309
519	1.03447922977e-59	0.249350685042
520	1.22756451004e-142	0.213367021758
521	2.74927897477e-112	0.168874524766
522	3.31921571305e-55	0.245197813666
523	5.36172353283e-159	0.230312516934
524	5.84119558598e-130	0.169121586721
525	4.34205250361e-36	0.0564852650629
526	2.20221925679e-11	0.0687154191635
527	3.08768485016e-05	0.0630743430084
528	7.2001900844e-10	0.140346629738
529	3.5325338487e-28	0.125086966634
530	2.1796745192e-14	0.245070006854
531	4.12294681006e-150	0.0835966586399
532	0.00915466014698	0.244557518387
533	1.89529887458e-147	0.203494973773
534	8.69876700428e-107	0.214847567925
535	4.48423555282e-115	0.176523163356
536	7.30827025246e-60	0.183746554041
537	1.49494716421e-74	0.145376466704
538	7.11404400097e-31	0.0526272713846
539	3.45603453324e-19	0.120601217108
540	1.50194684888e-10	0.148414360299
541	1.71297835227e-32	0.196018242218
542	1.31712028059e-80	0.143725668549
543	1.23481999316e-24	0.141480983218
544	8.77659388387e-26	0.0775325481891
545	0.00104940482235	0.0521777467607
546	5.38598208794e-25	0.201655652095
547	2.87406624922e-97	0.113990567616
548	2.89083393211e-10	0.246876690039
549	3.0907314184e-149	0.0940468452318
550	0.00123990345966	0.117741605096
551	4.18469214285e-17	0.154779227133
552	5.27309585311e-36	0.200978291412
553	3.44725218317e-88	0.14277155678
554	1.42480480608e-29	0.0749645086223
555	0.00149692561214	0.112500275698
556	2.91788060117e-06	0.15090383394
557	7.99019559137e-41	0.184769801603
558	2.53804324428e-59	0.204029991262
559	4.98284741226e-102	0.0760671561909
560	0.00380098443012	0.0545830262645
561	7.92496199811e-15	0.153816464442
562	7.39028200798e-28	0.211997742132
563	2.70847850553e-105	0.052520753406
564	5.05507840917e-24	0.184493968931
565	1.54466017741e-62	0.187361645331
566	2.73844916435e-77	0.139849350717
567	8.04371099052e-26	0.232957737348
568	2.75529905618e-139	0.178872216951
569	2.87447426773e-67	0.0510479675303
570	7.57197024926e-23	0.146885689103
571	2.09735917913e-25	0.22186356122
572	1.80460218291e-121	0.216079914007
573	7.10021846423e-111	0.179830839422
574	9.90346772644e-65	0.18473968478
575	2.64861443567e-70	0.165699915958
576	9.48427402854e-62	0.104823955033
577	1.16309132429e-07	0.162105998107
578	1.3599387359e-45	0.184345956963
579	1.13676873413e-64	0.120485926043
580	1.60849867249e-15	0.221165673451
581	2.72459689839e-101	0.0890074972017
582	0.00979451904851	0.199464162066
583	2.42569315201e-92	0.107920549237
584	5.75999691964e-08	0.204759857449
585	2.24038826662e-92	0.135547465867
586	1.57506244191e-21	0.211539681822
587	1.18043245662e-100	0.120706972534
588	3.8593562077e-12	0.0927386475259
589	0.0160787188982	0.203456901684
590	1.18942308844e-81	0.111728389526
591	5.48860407148e-11	0.196649013545
592	6.40358083163e-106	0.198894630616
593	1.92931616747e-78	0.0942793401816
594	0.00268036123924	0.0928224273641
595	0.0112502958896	0.0897895846854
596	0.0174288358974	0.0785036675532
597	0.00415882899753	0.125416519841
598	3.92444672394e-14	0.0553255769383
599	3.43294410576e-18	0.0721840738068
600	0.000295743192631	0.184912804753
601	1.33117510012e-50	0.209955307379
602	5.11034048706e-87	0.0661059054257
603	3.17786580884e-08	0.0963404620972
604	0.0165788405616	0.0915251323608
605	0.0137590340927	0.233466712616
606	1.93558236594e-113	0.192262903627
607	2.63002869151e-91	0.16077692221
608	9.09947424429e-40	0.110903597584
609	6.91167212913e-09	0.216970809526
610	6.52467364341e-106	0.137061191526
611	1.21994045853e-22	0.234691243024
612	2.54966538243e-131	0.191210360867
613	2.75868910577e-68	0.145606261593
614	1.27110702844e-22	0.0752420207499
615	0.00125352823986	0.245208710094
616	6.31273901721e-168	0.0819667300688
617	0.0104947920471	0.0905204250439
618	0.00209066570822	0.136236351032
619	3.91549691887e-32	0.130840381155
620	3.71492678769e-20	0.0793502961529
621	0.00974687858109	0.195863783872
622	1.04192350801e-91	0.0877490133754
623	0.0174304084188	0.178779128862
624	1.28317150407e-68	0.200861190115
625	1.72347878037e-92	0.0921464784167
626	0.01562735453	0.170190849622
627	9.40388439557e-50	0.199785675049
628	4.6715179288e-100	0.177643742124
629	1.69216284133e-57	0.169425460589
630	2.98398528817e-45	0.109096457131
631	8.10596094157e-05	0.196321294248
632	3.01897199706e-71	0.239061688
633	2.47979514992e-166	0.135112278052
634	1.12026756879e-17	0.206436363366
635	3.74372459787e-96	0.0612282079324
636	5.23724379648e-10	0.217054320498
637	1.40655784037e-98	0.0884500033644
638	0.0169213701973	0.129019373778
639	4.12403048006e-20	0.110016209185
640	0.000367208965023	0.0660207287612
641	9.83921802675e-06	0.230926200587
642	4.20162119188e-114	0.124030835511
643	2.26573442834e-11	0.156139487695
644	6.18646166106e-39	0.148823253179
645	1.31133791461e-24	0.0764322283886
646	0.00149282535799	0.0912908117779
647	0.0119901847447	0.0652377618065
648	2.79864566861e-08	0.151584339989
649	1.93098477402e-32	0.102309910367
650	6.06463157192e-07	0.121412321777
651	3.62381433232e-16	0.0716130657394
652	7.33505175416e-05	0.207510367931
653	2.1089211409e-113	0.0713167753578
654	0.000207166529052	0.247141764743
655	4.55760133541e-144	0.0854322328877
656	0.0089944636836	0.164481022487
657	2.69877428191e-58	0.0589690669178
658	1.31394991773e-08	0.207423257931
659	1.14574301665e-96	0.0879211895637
660	0.00979999154491	0.155580795682
661	8.64492169262e-38	0.198015508632
662	6.67018149717e-83	0.0799862969835
663	0.00488081966097	0.160217434837
664	1.76307791946e-51	0.0933234416658
665	0.00836421743318	0.201839209863
666	1.17214282439e-81	0.194583038711
667	7.30376787339e-78	0.0853098068554
668	0.00397096082214	0.222393311533
669	1.89130552557e-113	0.0539550199033
670	2.55386131868e-12	0.222047399485
671	8.38406479941e-106	0.161780762232
672	7.02258239147e-45	0.130644094421
673	1.27216430776e-18	0.201749386204
674	3.42177222578e-85	0.193385800338
675	1.13343790639e-80	0.247465234962
676	5.04526350568e-141	0.105617009723
677	4.6207415033e-06	0.0507587344819
678	3.80449953721e-22	0.236780521663
679	4.70704866234e-135	0.221579420908
680	6.89120818355e-121	0.195770175504
681	1.69354367063e-86	0.153337756584
682	2.19147285718e-39	0.19139124905
683	1.04357680957e-76	0.206105911375
684	1.15575895662e-80	0.124975188707
685	3.91729181484e-12	0.204064505066
686	4.79162764012e-98	0.200124863835
687	4.52370179176e-87	0.172642242309
688	9.17133266785e-62	0.130373184794
689	2.42622018974e-13	0.189461603853
690	9.12470375375e-86	0.050622571565
691	3.23120453777e-16	0.204979329345
692	1.95785622255e-90	0.229283320491
693	3.53218323303e-136	0.0978631414875
694	0.000516053756157	0.0741534368618
695	1.46624019052e-07	0.0940567975587
696	0.00182119716848	0.110419346258
697	2.14696408431e-10	0.226605701713
698	2.55994936534e-109	0.158633286048
699	1.19908903346e-38	0.107342329921
700	1.1844284678e-07	0.0776709379586
701	0.00847500260428	0.108028892621
702	4.48447825206e-08	0.172774217948
703	5.30398636371e-56	0.114827705979
704	1.30452723716e-10	0.141472036338
705	2.35749407691e-36	0.138823421403
706	9.77995303647e-24	0.215627072146
707	9.7394879169e-111	0.135269630847
708	1.5475595705e-21	0.119139764235
709	3.62976862388e-14	0.184994320962
710	2.81073290489e-71	0.0942964111467
711	0.00503915775316	0.143449164785
712	2.10065580387e-23	0.112953137465
713	7.03985355495e-09	0.175371120433
714	6.20221127045e-49	0.225472094939
715	3.81411998809e-117	0.139537800029
716	2.6236244574e-28	0.206891483758
717	3.54251477874e-96	0.141393140112
718	2.13933934725e-18	0.181245866343
719	3.35921657493e-61	0.0763681950055
720	0.00151712759061	0.136596301394
721	8.90509620329e-32	0.231862397731
722	5.74544308149e-115	0.171095800206
723	4.83061554354e-49	0.203354917447
724	4.27627326999e-110	0.150940121619
725	1.058435539e-41	0.149611124966
726	5.82061388551e-35	0.218579968039
727	1.18000205157e-106	0.0635613868682
728	2.98228463681e-06	0.16465445431
729	2.45717359582e-42	0.238552515087
730	2.83056715344e-128	0.153572009634
731	4.05343881523e-46	0.0888931619056
732	0.0106402677193	0.219587878489
733	1.90914272581e-118	0.100327828471
734	3.8490338715e-05	0.190145207297
735	7.99699215654e-83	0.158052188079
736	3.74942923913e-37	0.239767257656
737	3.09592904371e-122	0.174867340481
