Cohort ID	Likelihood Weights	Mortality Prob
180	1.13367209428e-10	0.175943501404
181	0.00465333689777	0.092034801983
182	5.79999246818e-12	0.200551110748
183	6.98010046349e-14	0.0633072962708
184	0.00824468873547	0.102063019716
185	1.72395876005e-15	0.210950912749
186	0.0012556059661	0.0886868565247
187	1.25762756645e-10	0.177892176176
188	1.82594960985e-08	0.154934061825
189	4.85060359872e-16	0.23496159408
190	0.00965737035683	0.102659354097
191	2.15291474504e-15	0.0631922181368
192	5.51568653869e-13	0.197013192658
193	3.27867638458e-13	0.204435605909
194	1.0266430305e-15	0.231563170501
195	1.58947578688e-16	0.236394413839
196	3.47466285698e-34	0.0527903145951
197	0.010695490558	0.0968724172243
198	5.98136466829e-10	0.1733556714
199	2.74037474377e-16	0.239803264138
200	1.37156867013e-16	0.240035223849
201	3.59718556223e-09	0.161330637639
202	1.81338789597e-15	0.233121269953
203	9.27826530001e-11	0.178313241789
204	5.1749742528e-06	0.128001542828
205	9.07456959027e-07	0.147198133419
206	6.50390665111e-10	0.170862096584
207	2.04923453749e-08	0.159909584302
208	3.66091766151e-17	0.235236285341
209	1.74149065329e-15	0.233746687127
210	2.16007449591e-05	0.128975122585
211	2.6010741888e-16	0.242652505688
212	0.00129057715505	0.0847911333361
213	4.35453769675e-07	0.0752659038879
214	1.86003022165e-06	0.0770158316093
215	3.34785790261e-07	0.151132433135
216	2.46651546549e-27	0.0543049610548
217	5.26837312472e-16	0.239594042244
218	7.94487960011e-15	0.215423094234
219	1.06937020671e-30	0.0530037961484
220	0.00195143736454	0.085239251115
221	0.00152430374698	0.116412714873
222	3.74494230452e-06	0.0761993689622
223	3.16048622169e-13	0.211898138425
224	0.000872525566599	0.118947330537
225	3.8226978365e-16	0.238021496467
226	4.18740752502e-08	0.166402835989
227	2.60659856478e-15	0.225766396882
228	6.21288482828e-16	0.218946889078
229	7.4150395361e-15	0.231078463742
230	3.09425754979e-06	0.141976053163
231	3.06679239094e-08	0.159269363204
232	1.73789215594e-14	0.20972071823
233	0.00720383826947	0.107143770347
234	3.75187940419e-07	0.148050704524
235	5.21293671005e-10	0.169822061529
236	1.29475398873e-34	0.0531066551102
237	3.83785613588e-09	0.168696281639
238	9.17194698055e-06	0.136735269798
239	4.02001472335e-14	0.211472105777
240	0.00118786220476	0.113048960619
241	1.49598721648e-15	0.228577741705
242	1.27783199303e-10	0.165571443057
243	0.00267236378411	0.0868020403255
244	1.78266524417e-13	0.207585846765
245	2.78824146227e-10	0.172406235409
246	4.06575658294e-18	0.0607818544148
247	1.91258106805e-05	0.134038736
248	2.50830403197e-11	0.185813767313
249	3.30536882661e-16	0.233720355596
250	5.94739640144e-37	0.0500804049783
251	1.92030106446e-16	0.245351829806
252	7.31256792947e-05	0.125316062949
253	1.10924386091e-17	0.244756707672
254	8.60704375161e-10	0.170943220195
255	5.09042334235e-15	0.215769161596
256	6.54781961484e-09	0.164942300942
257	5.60377141875e-09	0.175615239661
258	0.0110348586908	0.107115256339
259	1.45290217554e-09	0.167366668131
260	2.65370187272e-13	0.200004352741
261	1.15387327038e-14	0.221662767286
262	5.66788818685e-13	0.201016437694
263	5.85016712085e-12	0.189611449689
264	2.52917863917e-15	0.222895886011
265	0.00134808157817	0.114536199367
266	2.36629539937e-10	0.184157758158
267	1.52305005607e-05	0.140174787283
268	0.000141764680591	0.126420550406
269	2.98003821813e-05	0.132162269984
270	2.16007449591e-05	0.130295916694
271	0.00337272743081	0.113476789192
272	1.62157720824e-10	0.174383873584
273	1.99749490424e-06	0.136049454164
274	4.68666612954e-17	0.244760415585
275	1.14898214141e-11	0.185560178287
276	0.00723948033473	0.0897139776854
277	1.00764739798e-05	0.13534020187
278	0.000210562379764	0.118669247955
279	2.75330333694e-13	0.209527760792
280	3.78324225961e-16	0.225999657713
281	4.79579710305e-15	0.230768391165
282	2.21377186742e-11	0.182543962475
283	0.0106430551861	0.104041652406
284	0.0111530283227	0.100473340301
285	4.255917525e-15	0.220979588539
286	1.49801607523e-08	0.155542929262
287	7.637723435e-15	0.210432216801
288	4.62379130985e-09	0.164497703438
289	3.35919267944e-12	0.196628505058
290	5.99950140717e-08	0.153802325493
291	1.0082525584e-13	0.2041767821
292	7.59100454015e-09	0.163771598141
293	7.77143169697e-07	0.143141975718
294	0.000356719940376	0.118537781591
295	5.67029556627e-10	0.0636418696833
296	9.67690406359e-05	0.125584835866
297	3.76189186198e-11	0.0659252155397
298	2.2764552615e-17	0.246563422746
299	0.00221282712422	0.0863225702662
300	7.4150395361e-15	0.212371739544
301	8.85348935989e-15	0.224992328991
302	1.2611242324e-11	0.187682650477
303	3.54571939162e-09	0.163898882549
304	0.000176499785231	0.0821942873631
305	2.61254253077e-07	0.143376004553
306	0.000638289944489	0.119034410231
307	0.0100130962972	0.0950079915628
308	1.56465322888e-09	0.168502373753
309	0.00186165358394	0.11245396754
310	2.62836508957e-16	0.233261110694
311	2.172008685e-14	0.23192710499
312	0.00926726704416	0.101423658756
313	2.03279134121e-07	0.0721782601488
314	0.00313029650118	0.0885925464038
315	1.46335945352e-07	0.149916834136
316	1.69209039016e-12	0.195717133595
317	0.00900635948093	0.0916388876818
318	0.0100255456969	0.0996067116754
319	7.3181461134e-14	0.220334374987
320	5.05041086961e-05	0.133169743654
321	2.14753730985e-09	0.173337013431
322	0.0105599346632	0.0967332278479
323	5.13155096117e-08	0.0703934518852
324	3.79278088031e-08	0.153171403394
325	1.63706817444e-07	0.14542819741
326	0.000212919752594	0.0805343288186
327	4.97877207502e-10	0.174361246348
328	2.54054733471e-09	0.158802023763
329	4.3612853685e-11	0.180827469394
330	9.63767928041e-05	0.0789091080249
331	1.70714601891e-12	0.200305563427
332	0.00909967915242	0.09440982796
333	2.77619118174e-07	0.153870364873
334	1.03674469652e-12	0.207059205644
335	1.05130680009e-19	0.0544660855984
336	0.00152430374698	0.114872491945
337	7.8669719682e-15	0.22458447528
338	1.3354921187e-13	0.21894192152
339	7.42545017514e-08	0.157688118519
340	1.28490266038e-14	0.223321654833
341	2.06650826006e-16	0.239961198271
342	1.97425194782e-13	0.215281399526
343	1.09874063509e-14	0.220823088767
344	1.53411081434e-10	0.0697486803641
345	1.22790235456e-10	0.180260866468
346	1.73765130098e-12	0.190703397631
347	1.16117661965e-10	0.172048162529
348	1.92008679835e-13	0.209923052347
349	2.23558042493e-27	0.0569142439743
350	1.63315565792e-12	0.204047746911
351	4.79665190781e-12	0.196345720148
352	0.00940812237556	0.10193967866
353	0.010531056413	0.101413859764
354	3.57503338351e-10	0.176460663486
355	0.000585826445831	0.119059492318
356	3.76169514634e-13	0.209317735601
357	3.32113893259e-05	0.139229246401
358	3.41593515919e-14	0.206549882957
359	1.64339675955e-17	0.248094356725
360	0.00418523047706	0.110049667907
361	0.000312395494511	0.0786011656516
362	7.32347394155e-16	0.23026168727
363	6.41058676161e-09	0.158311875777
364	1.67528324823e-16	0.244948074171
365	9.35312325071e-11	0.17732088
366	2.56435779919e-17	0.248782604922
367	1.46752872217e-08	0.159214160829
368	1.28294296605e-07	0.155285186781
369	7.89609277211e-06	0.0770855806144
370	5.72191781043e-05	0.121141034197
371	1.66018504788e-28	0.0552437134593
372	0.000333927442839	0.0820790359039
373	5.93074196961e-13	0.199127438541
374	4.07923970627e-21	0.0560799379858
375	0.000105342983757	0.123308619449
376	1.8421438425e-14	0.222469250568
377	3.01048284562e-11	0.188535543501
378	2.52924345232e-11	0.188188428413
379	0.00476766059262	0.0877273601911
380	1.80957342136e-06	0.13838085615
381	2.24398076822e-09	0.166315481469
382	1.27392535455e-16	0.247950341533
383	0.0034979439444	0.0907812450466
384	0.0104098255175	0.0995465803525
385	0.0105213018204	0.102434616755
386	1.64769834359e-12	0.20003448266
387	9.21760648576e-06	0.141395065487
388	1.20840266628e-16	0.0613858876822
389	8.17609339398e-08	0.151703248122
390	0.00903761015213	0.0923920329287
391	6.0552267957e-14	0.209720848952
392	0.00611499863408	0.109466276301
393	9.71848467788e-24	0.0555212023909
394	8.60704375161e-10	0.168686489893
395	3.31900079732e-14	0.218768085786
396	0.000216098771609	0.126203224812
397	3.4325147257e-13	0.199971662145
398	1.43617706022e-07	0.152228295659
399	2.4753649805e-08	0.158190360992
400	1.31490483156e-16	0.241886864212
401	1.72108927861e-14	0.2107921783
402	2.00422022023e-23	0.0564646133247
403	3.69713263265e-12	0.191877450246
404	1.15202458297e-06	0.143000296313
405	3.59189600616e-16	0.239509788279
406	0.0102628385778	0.0942865468647
407	0.0111885331365	0.103414403937
408	1.39564587877e-11	0.0662947929755
409	2.43673400889e-05	0.135723765733
410	4.71309680897e-08	0.0718037528038
411	1.60879150365e-10	0.176757352122
412	1.16062018397e-13	0.210592647475
413	9.56402812972e-13	0.189360099224
414	6.97957436657e-13	0.203242276215
415	0.000455535851653	0.118490823969
416	1.41663071012e-14	0.219170296606
417	3.92658208672e-06	0.135753755
418	1.72108927861e-14	0.214801974082
419	1.19886100147e-10	0.175299231725
420	1.37889101781e-06	0.078684609734
421	4.9714543867e-11	0.065677379971
422	1.97935760024e-31	0.0536665285826
423	2.15905175304e-11	0.0633449995279
424	2.60649950222e-06	0.141716762742
425	3.5550360795e-07	0.0726683845535
426	1.23723872049e-27	0.0555566697697
427	1.42569686622e-13	0.200972296278
428	5.48173982831e-05	0.128970096092
429	1.15420999307e-12	0.199387699122
430	2.20369234032e-06	0.140480965349
431	2.63473191549e-06	0.1400173494
432	1.94352833555e-06	0.145614501344
433	3.17780456278e-06	0.144800785312
434	3.04410671859e-14	0.210632668423
435	0.000270940321021	0.130478503972
436	1.3515688169e-15	0.230937232069
437	2.50002576512e-25	0.0574122095908
438	3.25588267874e-14	0.204774868544
439	4.93083314143e-07	0.0751282762275
440	9.89383470624e-11	0.173702713382
441	9.5548464806e-35	0.052072852267
442	3.57341841309e-08	0.157725456515
443	1.30954562333e-37	0.0506035913239
444	5.16072672322e-16	0.240238757098
445	1.25872401029e-15	0.231080406741
446	7.67223041927e-14	0.209193388388
447	1.11393554109e-15	0.233054863983
448	4.03051354636e-07	0.0791116462317
449	8.35139185214e-05	0.0815460139741
450	0.00527848425959	0.0875263345805
451	5.01707773861e-10	0.17449918046
452	3.59189600616e-16	0.231161899202
453	2.56435779919e-17	0.247991035672
454	5.41344280568e-12	0.192224491753
455	1.07359814072e-11	0.196360081828
456	1.00589297973e-15	0.231858640909
457	1.98579910045e-05	0.130174746474
458	0.0110373388668	0.099970136045
459	0.000694572535447	0.0846860341574
460	6.58351349075e-06	0.0738914100667
461	4.84371076474e-15	0.212522117607
462	8.63098796952e-05	0.0793584746834
463	0.00994366652808	0.102859496545
464	4.33941661389e-14	0.213817835727
465	0.00315669949362	0.112117450359
466	6.25584098574e-17	0.246483489859
467	0.00736401162722	0.10332774043
468	2.03540327053e-08	0.156730668994
469	0.0038444713909	0.112893402237
470	1.08037739606e-15	0.232154566235
471	0.000195421774534	0.12331132877
472	2.35921145403e-05	0.136718465455
473	1.44518379524e-07	0.152458538456
474	2.08827013233e-16	0.237777295474
475	2.18511719164e-25	0.0561898012542
476	1.03674469652e-12	0.193375732726
477	2.62836508957e-16	0.228203790858
478	7.39216772258e-25	0.0554574447035
479	2.59669310016e-07	0.154410249451
480	0.000519794477098	0.115197962354
481	3.13315935752e-14	0.221897864173
482	6.87293520212e-08	0.161703310185
483	8.03617964848e-12	0.188045573633
484	1.72198713382e-06	0.14057069999
485	9.65847597747e-11	0.175661807504
486	0.00565787088761	0.108019370337
487	4.8763546474e-30	0.0518697155933
488	1.69415527906e-08	0.165351186997
489	0.0026545247969	0.112288842826
490	1.67119780523e-08	0.1534535197
491	2.76910318153e-16	0.233281170611
492	1.37025716849e-05	0.1352949577
493	0.00978001628643	0.0994792073205
494	0.000604823938548	0.124258752256
495	2.76910318153e-16	0.236372223327
496	1.37156867013e-16	0.237373676262
497	2.98612303801e-14	0.218865989713
498	7.24867792096e-16	0.234041302861
499	0.00771726772097	0.0955800579903
500	1.04659219636e-11	0.0674964419107
501	0.0108942075364	0.0954619472569
502	0.00267236378411	0.112875323223
503	0.000669074536425	0.0849531752713
504	2.11629018325e-09	0.171418832394
505	1.23776050165e-05	0.132717283
506	2.96361473451e-13	0.213270302365
507	0.00180196383652	0.0870260796538
508	5.80449908855e-11	0.190375305951
509	0.00978671409006	0.0980711249698
510	4.30466606561e-09	0.164843817768
511	0.000499764666247	0.119797519444
512	6.27715633865e-16	0.0613928798966
513	0.0105975322807	0.0957627341921
514	3.29706383719e-11	0.182820511071
515	5.41780671278e-07	0.149450018672
516	5.23305984095e-08	0.153803196815
517	0.00235222953888	0.0849440300218
518	5.58434048902e-10	0.164143170309
519	1.34294258634e-16	0.249350685042
520	1.12047615344e-14	0.213367021758
521	5.21293671005e-10	0.168874524766
522	4.16494025177e-17	0.245197813666
523	1.24598301944e-15	0.230312516934
524	5.60377141875e-09	0.169121586721
525	2.6326080308e-24	0.0564852650629
526	7.23671274574e-08	0.0687154191635
527	8.98157132993e-13	0.0630743430084
528	3.64746577203e-06	0.140346629738
529	0.000269968076838	0.125086966634
530	6.95983186228e-17	0.245070006854
531	0.000320185181916	0.0835966586399
532	1.49220279874e-16	0.244557518387
533	9.35195142354e-14	0.203494973773
534	1.99074494166e-14	0.214847567925
535	1.47446163995e-10	0.176523163356
536	1.93678830615e-11	0.183746554041
537	1.47252899195e-07	0.145376466704
538	5.54328821566e-29	0.0526272713846
539	0.000332763244446	0.120601217108
540	3.23463345028e-08	0.148414360299
541	2.12913643673e-12	0.196018242218
542	1.38661897244e-06	0.143725668549
543	2.75056193889e-06	0.141480983218
544	2.37014558349e-05	0.0775325481891
545	1.0843035049e-41	0.0521777467607
546	1.73365714036e-13	0.201655652095
547	0.00240740266067	0.113990567616
548	2.1330942512e-17	0.246876690039
549	0.0107656102922	0.0940468452318
550	0.00173042343781	0.117741605096
551	5.03193251965e-08	0.154779227133
552	5.27086235065e-13	0.200978291412
553	3.86513749228e-06	0.14277155678
554	1.833189274e-05	0.0749645086223
555	0.00248042334518	0.112500275698
556	4.0546009005e-07	0.15090383394
557	2.96749614563e-10	0.184769801603
558	1.45254855703e-13	0.204029991262
559	2.63484195746e-05	0.0760671561909
560	1.97857641565e-23	0.0545830262645
561	1.56734557434e-06	0.153816464442
562	5.77451673257e-14	0.211997742132
563	3.91697001961e-41	0.052520753406
564	1.62404401978e-11	0.184493968931
565	6.88812617901e-12	0.187361645331
566	7.28520765272e-06	0.139849350717
567	5.66281803219e-16	0.232957737348
568	1.10680177558e-10	0.178872216951
569	6.7833115326e-40	0.0510479675303
570	6.84285594974e-07	0.146885689103
571	2.21900180224e-15	0.22186356122
572	3.61821019126e-14	0.216079914007
573	5.75745311369e-11	0.179830839422
574	3.67012791099e-11	0.18473968478
575	1.97532872108e-10	0.165699915958
576	0.00465333689777	0.104823955033
577	2.05511047439e-09	0.162105998107
578	6.29602827097e-11	0.184345956963
579	0.000169265144022	0.120485926043
580	2.58446281991e-14	0.221165673451
581	0.000906812625474	0.0890074972017
582	5.66788818685e-13	0.199464162066
583	0.00379281927481	0.107920549237
584	3.65982360551e-13	0.204759857449
585	1.63609581593e-05	0.135547465867
586	1.92008679835e-13	0.211539681822
587	0.00107925923604	0.120706972534
588	0.00498298129933	0.0927386475259
589	2.09192543729e-12	0.203456901684
590	0.00250318605784	0.111728389526
591	1.23923913506e-13	0.196649013545
592	5.95179134965e-12	0.198894630616
593	0.0111950589733	0.0942793401816
594	0.00175700351245	0.0928224273641
595	0.0037634722716	0.0897895846854
596	5.57669306189e-05	0.0785036675532
597	0.000455535851653	0.125416519841
598	7.60768890191e-22	0.0553255769383
599	9.83126339938e-09	0.0721840738068
600	6.29602827097e-11	0.184912804753
601	1.67036179592e-13	0.209955307379
602	7.22614995558e-11	0.0661059054257
603	0.0105213018204	0.0963404620972
604	0.00587665441343	0.0915251323608
605	1.55791108439e-15	0.233466712616
606	8.35834361941e-13	0.192262903627
607	6.61167171592e-08	0.16077692221
608	0.00201954331802	0.110903597584
609	1.8673785463e-13	0.216970809526
610	6.48386699404e-06	0.137061191526
611	1.90026321682e-16	0.234691243024
612	5.09594043192e-12	0.191210360867
613	4.03102814219e-06	0.145606261593
614	0.000110541280529	0.0752420207499
615	1.66138611918e-17	0.245208710094
616	0.00129766039408	0.0819667300688
617	0.0111674376362	0.0905204250439
618	5.06913066613e-06	0.136236351032
619	1.85056464143e-05	0.130840381155
620	8.31702034355e-05	0.0793502961529
621	4.43385830055e-13	0.195863783872
622	0.00152029748135	0.0877490133754
623	1.88414324811e-10	0.178779128862
624	2.31066770585e-13	0.200861190115
625	0.00864559100695	0.0921464784167
626	1.11397027305e-08	0.170190849622
627	6.40978211394e-14	0.199785675049
628	2.81005934458e-10	0.177643742124
629	3.78306477847e-09	0.169425460589
630	0.0065959979471	0.109096457131
631	8.98157132993e-13	0.196321294248
632	3.28718928091e-17	0.239061688
633	4.41237011374e-05	0.135112278052
634	1.14979568792e-13	0.206436363366
635	3.8137530321e-15	0.0612282079324
636	2.66030442431e-14	0.217054320498
637	0.00299389711747	0.0884500033644
638	1.33757038071e-05	0.129019373778
639	0.00604418471926	0.110016209185
640	1.45254855703e-13	0.0660207287612
641	1.68941389132e-15	0.230926200587
642	0.00103985848559	0.124030835511
643	2.31421853332e-08	0.156139487695
644	8.71814649677e-07	0.148823253179
645	1.38661897244e-06	0.0764322283886
646	0.00173483288715	0.0912908117779
647	6.14958300283e-13	0.0652377618065
648	3.95906544634e-07	0.151584339989
649	0.0111640951103	0.102309910367
650	7.91436006473e-05	0.121412321777
651	4.69030334849e-09	0.0716130657394
652	7.04646114181e-14	0.207510367931
653	4.72390499991e-09	0.0713167753578
654	8.88858720846e-17	0.247141764743
655	0.00144567108986	0.0854322328877
656	1.59977137679e-09	0.164481022487
657	4.51679684551e-22	0.0589690669178
658	7.81852062664e-14	0.207423257931
659	0.00369064601097	0.0879211895637
660	3.64514896611e-08	0.155580795682
661	2.79579939403e-12	0.198015508632
662	6.55585554677e-05	0.0799862969835
663	1.43149878815e-09	0.160217434837
664	0.0111295176322	0.0933234416658
665	1.20690999977e-12	0.201839209863
666	9.45045302907e-12	0.194583038711
667	0.00662282028121	0.0853098068554
668	2.2359562602e-14	0.222393311533
669	1.325736682e-24	0.0539550199033
670	1.29751462655e-14	0.222047399485
671	4.27395008473e-09	0.161780762232
672	1.94887332122e-05	0.130644094421
673	1.72233261847e-12	0.201749386204
674	2.16699430003e-12	0.193385800338
675	3.41007958467e-16	0.247465234962
676	0.00828711268908	0.105617009723
677	1.00811918147e-39	0.0507587344819
678	5.43399667017e-16	0.236780521663
679	2.17472590018e-15	0.221579420908
680	2.67592504516e-12	0.195770175504
681	1.72044117358e-07	0.153337756584
682	2.74823435053e-11	0.19139124905
683	2.75330333694e-13	0.206105911375
684	0.000235194558242	0.124975188707
685	1.05672448365e-13	0.204064505066
686	9.91328757616e-13	0.200124863835
687	2.6400582163e-10	0.172642242309
688	6.89585810979e-05	0.130373184794
689	1.91520172261e-12	0.189461603853
690	9.55936708296e-34	0.050622571565
691	1.03674469652e-12	0.204979329345
692	1.68941389132e-15	0.229283320491
693	0.0108121178779	0.0978631414875
694	4.48563742001e-07	0.0741534368618
695	0.008943436937	0.0940567975587
696	0.00498298129933	0.110419346258
697	6.02518442035e-15	0.226605701713
698	6.82871475976e-08	0.158633286048
699	0.00641737541079	0.107342329921
700	6.83810916968e-05	0.0776709379586
701	0.00422399361728	0.108028892621
702	1.12785886666e-09	0.172774217948
703	0.00346289778774	0.114827705979
704	2.62057996327e-06	0.141472036338
705	4.56960929167e-06	0.138823421403
706	2.21443774438e-14	0.215627072146
707	1.93974124997e-05	0.135269630847
708	0.000540491968664	0.119139764235
709	3.32439746867e-11	0.184994320962
710	0.0103185565758	0.0942964111467
711	3.60914546964e-06	0.143449164785
712	0.00486656758366	0.112953137465
713	1.58351349118e-10	0.175371120433
714	1.67239755721e-15	0.225472094939
715	3.40504526717e-06	0.139537800029
716	4.21682532089e-14	0.206891483758
717	9.59056193717e-06	0.141393140112
718	6.24510678495e-11	0.181245866343
719	3.07605453037e-05	0.0763681950055
720	8.85817054853e-06	0.136596301394
721	9.11851735157e-15	0.231862397731
722	1.62360620106e-09	0.171095800206
723	1.14979568792e-13	0.203354917447
724	1.69922576312e-07	0.150940121619
725	7.47336627221e-08	0.149611124966
726	1.53148069696e-14	0.218579968039
727	3.37014919628e-13	0.0635613868682
728	9.69538133323e-09	0.16465445431
729	5.60473943808e-16	0.238552515087
730	7.97308216545e-09	0.153572009634
731	0.00740839362504	0.0888931619056
732	1.02587733561e-14	0.219587878489
733	0.0106563895321	0.100327828471
734	6.54230292061e-12	0.190145207297
735	3.54981096665e-08	0.158052188079
736	1.46593923267e-15	0.239767257656
737	8.93754166537e-10	0.174867340481
738	1.37577888153e-14	0.21759559241
739	2.49349947503e-36	0.0515865752389
740	1.09871750022e-16	0.247868011233
741	5.08269192615e-13	0.0655429140665
